gene_name,GeneOntologyIDs,Term,Annotated,Significant,Expected,Fisher,ontology,prop.sig.genes,stressor
LOC111133291,GO:0017148,negative regulation of translation,250,20,3.47,2.9e-10,Biological Processes,0.08,CA
LOC111133291,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,655,30,9.08,4.1e-09,Biological Processes,0.0458015267175573,CA
LOC111133294,GO:0000209,protein polyubiquitination,544,28,7.54,2e-09,Biological Processes,0.0514705882352941,CA
LOC111133294,GO:0017148,negative regulation of translation,250,20,3.47,2.9e-10,Biological Processes,0.08,CA
LOC111133294,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,655,30,9.08,4.1e-09,Biological Processes,0.0458015267175573,CA
LOC111133296,GO:0000209,protein polyubiquitination,544,28,7.54,2e-09,Biological Processes,0.0514705882352941,CA
LOC111133296,GO:0017148,negative regulation of translation,250,20,3.47,2.9e-10,Biological Processes,0.08,CA
LOC111133296,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,655,30,9.08,4.1e-09,Biological Processes,0.0458015267175573,CA
LOC111135077,GO:0006412,translation,636,33,8.82,0.00291,Biological Processes,0.0518867924528302,CA
LOC111135299,GO:0000209,protein polyubiquitination,544,28,7.54,2e-09,Biological Processes,0.0514705882352941,CA
LOC111135299,GO:0017148,negative regulation of translation,250,20,3.47,2.9e-10,Biological Processes,0.08,CA
LOC111135299,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,655,30,9.08,4.1e-09,Biological Processes,0.0458015267175573,CA
LOC111135301,GO:0000209,protein polyubiquitination,544,28,7.54,2e-09,Biological Processes,0.0514705882352941,CA
LOC111135301,GO:0017148,negative regulation of translation,250,20,3.47,2.9e-10,Biological Processes,0.08,CA
LOC111135301,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,655,30,9.08,4.1e-09,Biological Processes,0.0458015267175573,CA
LOC111135305,GO:0000209,protein polyubiquitination,544,28,7.54,2e-09,Biological Processes,0.0514705882352941,CA
LOC111135305,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,655,30,9.08,4.1e-09,Biological Processes,0.0458015267175573,CA
LOC111135390,GO:0031397,negative regulation of protein ubiquitination,3,1,0.04,0.04101,Biological Processes,0.333333333333333,CA
LOC111136839,GO:1902600,proton transmembrane transport,89,5,1.23,0.0079,Biological Processes,0.0561797752808989,CA
LOC111136841,GO:0061817,endoplasmic reticulum-plasma membrane tethering,3,1,0.04,0.04101,Biological Processes,0.333333333333333,CA
LOC111136841,GO:0090158,endoplasmic reticulum membrane organization,2,1,0.03,0.02753,Biological Processes,0.5,CA
LOC111137552,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,655,30,9.08,4.1e-09,Biological Processes,0.0458015267175573,CA
LOC111100481,GO:0005929,cilium,215,9,2.83,0.00487,Cellular Components,0.0418604651162791,CA
LOC111100630,GO:0005890,sodium:potassium-exchanging ATPase complex,3,1,0.04,0.03901,Cellular Components,0.333333333333333,CA
LOC111106830,GO:0005929,cilium,215,9,2.83,0.00487,Cellular Components,0.0418604651162791,CA
LOC111107273,GO:0005967,mitochondrial pyruvate dehydrogenase complex,1,1,0.01,0.01317,Cellular Components,1,CA
LOC111107328,GO:0005929,cilium,215,9,2.83,0.00487,Cellular Components,0.0418604651162791,CA
LOC111110034,GO:0001669,acrosomal vesicle,3,2,0.04,0.00051,Cellular Components,0.666666666666667,CA
LOC111110034,GO:0031514,motile cilium,26,3,0.34,0.02278,Cellular Components,0.115384615384615,CA
LOC111110920,GO:0001669,acrosomal vesicle,3,2,0.04,0.00051,Cellular Components,0.666666666666667,CA
LOC111114778,GO:0022627,cytosolic small ribosomal subunit,35,5,0.46,8.8e-05,Cellular Components,0.142857142857143,CA
LOC111114829,GO:0000172,ribonuclease MRP complex,9,2,0.12,0.00585,Cellular Components,0.222222222222222,CA
LOC111115225,GO:0008305,integrin complex,19,2,0.25,0.02548,Cellular Components,0.105263157894737,CA
LOC111116158,GO:0008305,integrin complex,19,2,0.25,0.02548,Cellular Components,0.105263157894737,CA
LOC111118348,GO:0022627,cytosolic small ribosomal subunit,35,5,0.46,8.8e-05,Cellular Components,0.142857142857143,CA
LOC111120557,GO:0022627,cytosolic small ribosomal subunit,35,5,0.46,8.8e-05,Cellular Components,0.142857142857143,CA
LOC111121134,GO:0034098,VCP-NPL4-UFD1 AAA ATPase complex,2,1,0.03,0.02618,Cellular Components,0.5,CA
LOC111121848,GO:0022627,cytosolic small ribosomal subunit,35,5,0.46,8.8e-05,Cellular Components,0.142857142857143,CA
LOC111123410,GO:0010494,cytoplasmic stress granule,14,3,0.18,0.00074,Cellular Components,0.214285714285714,CA
LOC111123806,GO:0010494,cytoplasmic stress granule,14,3,0.18,0.00074,Cellular Components,0.214285714285714,CA
LOC111124838,GO:0005814,centriole,48,3,0.63,0.02522,Cellular Components,0.0625,CA
LOC111126090,GO:0005848,mRNA cleavage stimulating factor complex,1,1,0.01,0.01317,Cellular Components,1,CA
LOC111128432,GO:0005814,centriole,48,3,0.63,0.02522,Cellular Components,0.0625,CA
LOC111128572,GO:0033186,CAF-1 complex,3,1,0.04,0.03901,Cellular Components,0.333333333333333,CA
LOC111130378,GO:0005929,cilium,215,9,2.83,0.00487,Cellular Components,0.0418604651162791,CA
LOC111132778,GO:0000172,ribonuclease MRP complex,9,2,0.12,0.00585,Cellular Components,0.222222222222222,CA
LOC111132778,GO:0001650,fibrillar center,3,1,0.04,0.03901,Cellular Components,0.333333333333333,CA
LOC111134527,GO:0005814,centriole,48,3,0.63,0.02522,Cellular Components,0.0625,CA
LOC111135077,GO:0022627,cytosolic small ribosomal subunit,35,5,0.46,8.8e-05,Cellular Components,0.142857142857143,CA
LOC111136572,GO:0045095,keratin filament,1,1,0.01,0.01317,Cellular Components,1,CA
LOC111138235,GO:0010494,cytoplasmic stress granule,14,3,0.18,0.00074,Cellular Components,0.214285714285714,CA
LOC111138334,GO:0031514,motile cilium,26,3,0.34,0.02278,Cellular Components,0.115384615384615,CA
LOC111099690,GO:0050577,GDP-L-fucose synthase activity,2,1,0.03,0.025,Molecular Functions,0.5,CA
LOC111100257,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111100257,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111100268,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",23,3,0.29,0.0029,Molecular Functions,0.130434782608696,CA
LOC111100419,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111100924,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111100924,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111100924,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111100979,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111100979,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111101071,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111101074,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111101074,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111101074,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111101191,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111101191,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111101191,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111101543,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111101543,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111101552,GO:0030552,cAMP binding,4,1,0.05,0.0495,Molecular Functions,0.25,CA
LOC111101967,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111101967,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111102426,GO:0003730,mRNA 3'-UTR binding,18,3,0.23,0.0014,Molecular Functions,0.166666666666667,CA
LOC111103020,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111103020,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111103020,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111103246,GO:0045159,myosin II binding,3,1,0.04,0.0373,Molecular Functions,0.333333333333333,CA
LOC111103560,GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed",31,3,0.39,0.0068,Molecular Functions,0.0967741935483871,CA
LOC111103560,GO:0045505,dynein intermediate chain binding,63,3,0.79,0.0452,Molecular Functions,0.0476190476190476,CA
LOC111103560,GO:0051959,dynein light intermediate chain binding,37,3,0.47,0.0112,Molecular Functions,0.0810810810810811,CA
LOC111104489,GO:0008176,tRNA (guanine-N7-)-methyltransferase activity,3,1,0.04,0.0373,Molecular Functions,0.333333333333333,CA
LOC111104490,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111104490,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111104490,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111105198,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111105701,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111105845,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111105845,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111106222,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111106719,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111106790,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111106790,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111106790,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111107273,GO:0004739,pyruvate dehydrogenase (acetyl-transferring) activity,2,1,0.03,0.025,Molecular Functions,0.5,CA
LOC111107328,GO:0070736,"protein-glycine ligase activity, initiating",2,1,0.03,0.025,Molecular Functions,0.5,CA
LOC111107462,GO:0004697,protein kinase C activity,4,1,0.05,0.0495,Molecular Functions,0.25,CA
LOC111107592,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111107657,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111107727,GO:0003873,6-phosphofructo-2-kinase activity,1,1,0.01,0.0126,Molecular Functions,1,CA
LOC111107727,GO:0004331,"fructose-2,6-bisphosphate 2-phosphatase activity",3,1,0.04,0.0373,Molecular Functions,0.333333333333333,CA
LOC111107786,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111107786,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111107935,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111107935,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111107935,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111108671,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111108684,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111110081,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111110098,GO:0004345,glucose-6-phosphate dehydrogenase activity,2,1,0.03,0.025,Molecular Functions,0.5,CA
LOC111110549,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111110549,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111111431,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111111679,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111111679,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111111679,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111111852,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111112039,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111114778,GO:0003735,structural constituent of ribosome,174,7,2.19,0.0066,Molecular Functions,0.0402298850574713,CA
LOC111115225,GO:0005178,integrin binding,25,2,0.32,0.0392,Molecular Functions,0.08,CA
LOC111115257,GO:0010349,L-galactose dehydrogenase activity,1,1,0.01,0.0126,Molecular Functions,1,CA
LOC111116158,GO:0005178,integrin binding,25,2,0.32,0.0392,Molecular Functions,0.08,CA
LOC111116264,GO:0008073,ornithine decarboxylase inhibitor activity,1,1,0.01,0.0126,Molecular Functions,1,CA
LOC111117736,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111117740,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111117740,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111117740,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111117745,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111117745,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111117745,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111117748,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111117748,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111117748,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111117762,GO:0030371,translation repressor activity,233,20,2.94,1.7e-11,Molecular Functions,0.0858369098712446,CA
LOC111117762,GO:0061630,ubiquitin protein ligase activity,601,28,7.57,9.1e-09,Molecular Functions,0.0465890183028286,CA
LOC111118132,GO:0003860,3-hydroxyisobutyryl-CoA hydrolase activity,2,1,0.03,0.025,Molecular Functions,0.5,CA
LOC111118152,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",23,3,0.29,0.0029,Molecular Functions,0.130434782608696,CA
LOC111118348,GO:0003735,structural constituent of ribosome,174,7,2.19,0.0066,Molecular Functions,0.0402298850574713,CA
LOC111118786,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111119190,GO:0004586,ornithine decarboxylase activity,1,1,0.01,0.0126,Molecular Functions,1,CA
LOC111120188,GO:0019786,Atg8-specific protease activity,2,1,0.03,0.025,Molecular Functions,0.5,CA
LOC111120557,GO:0003735,structural constituent of ribosome,174,7,2.19,0.0066,Molecular Functions,0.0402298850574713,CA
LOC111120585,GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed",31,3,0.39,0.0068,Molecular Functions,0.0967741935483871,CA
LOC111120585,GO:0045505,dynein intermediate chain binding,63,3,0.79,0.0452,Molecular Functions,0.0476190476190476,CA
LOC111120585,GO:0051959,dynein light intermediate chain binding,37,3,0.47,0.0112,Molecular Functions,0.0810810810810811,CA
LOC111120607,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111120891,GO:0008494,translation activator activity,3,1,0.04,0.0373,Molecular Functions,0.333333333333333,CA
LOC111120969,GO:0004995,tachykinin receptor activity,2,1,0.03,0.025,Molecular Functions,0.5,CA
LOC111120994,GO:0003735,structural constituent of ribosome,174,7,2.19,0.0066,Molecular Functions,0.0402298850574713,CA
LOC111121024,GO:0004478,methionine adenosyltransferase activity,2,1,0.03,0.025,Molecular Functions,0.5,CA
LOC111121312,GO:0008270,zinc ion binding,2113,42,26.63,0.0019,Molecular Functions,0.0198769522006626,CA
LOC111121848,GO:0003735,structural constituent of ribosome,174,7,2.19,0.0066,Molecular Functions,0.0402298850574713,CA
LOC111122550,GO:0061513,glucose 6-phosphate:inorganic phosphate antiporter activity,3,1,0.04,0.0373,Molecular Functions,0.333333333333333,CA
LOC111123806,GO:0003730,mRNA 3'-UTR binding,18,3,0.23,0.0014,Molecular Functions,0.166666666666667,CA
LOC111124927,GO:0005391,sodium:potassium-exchanging ATPase activity,2,1,0.03,0.025,Molecular Functions,0.5,CA
LOC111125573,GO:0044389,ubiquitin-like protein ligase binding,38,2,0.48,0.0372,Molecular Functions,0.0526315789473684,CA
LOC111125575,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",23,3,0.29,0.0029,Molecular Functions,0.130434782608696,CA
LOC111125991,GO:0008048,calcium sensitive guanylate cyclase activator activity,1,1,0.01,0.0126,Molecular Functions,1,CA
LOC111127974,GO:0042284,sphingolipid delta-4 desaturase activity,1,1,0.01,0.0126,Molecular Functions,1,CA
